"Gene","Median_R","P_value","FDR"
"ENSG00000112640",-0.320635450794717,2.01855619468251e-05,0.000562956282394226
"ENSG00000259690",-0.320645399005016,2.01729410770906e-05,0.000562956282394226
"ENSG00000110074",-0.320682337373561,2.01261440704974e-05,0.000562072568732627
"ENSG00000196405",-0.320708340237889,2.00932626510088e-05,0.000561589353584779
"ENSG00000283183",-0.320767651486309,2.00184513458041e-05,0.000559752644082765
"ENSG00000214050",-0.320780366147701,2.0002448158505e-05,0.000559559395212288
"ENSG00000188124",-0.320788461479555,1.99922653373735e-05,0.000559528866722744
"ENSG00000174403",-0.320792974052326,1.99865912611865e-05,0.000559528866722744
"ENSG00000134775",-0.320819734705822,1.99529738255202e-05,0.000559192086119225
"ENSG00000172932",-0.320932878408986,1.98114285795605e-05,0.000555731340246341
"ENSG00000272168",-0.321249654072364,1.94201588392608e-05,0.000545750801645417
"ENSG00000165868",-0.321286201349279,1.93754891942918e-05,0.000544744224291228
"ENSG00000157895",-0.321362999830111,1.92819386019172e-05,0.000542609798498579
"ENSG00000143499",-0.321423217403117,1.92088840862817e-05,0.000541296502841631
"ENSG00000287319",-0.321670250003509,1.8911915289408e-05,0.000534641669532074
"ENSG00000152932",-0.321799562095832,1.87581967671449e-05,0.000530783660614789
"ENSG00000112186",-0.321928225099697,1.86064209354415e-05,0.000526731172976455
"ENSG00000115194",-0.321969645779724,1.85578066915511e-05,0.000525596711930428
"ENSG00000174939",-0.32199455220515,1.85286324987244e-05,0.000525012043508975
"ENSG00000167702",-0.322174066638527,1.83196349389893e-05,0.000519808027978405
"ENSG00000022355",-0.322183232353408,1.83090238078068e-05,0.000519746568831949
"ENSG00000289363",-0.322244114324525,1.82386879980539e-05,0.000517988839018103
"ENSG00000112232",-0.322281728104582,1.81953610614124e-05,0.000517401090675662
"ENSG00000286635",-0.322352411613273,1.81142041792216e-05,0.000515881805648319
"ENSG00000128564",-0.322456982561056,1.79947652102165e-05,0.000513430612006288
"ENSG00000272031",-0.322616415656715,1.78140937945025e-05,0.000508983560115535
"ENSG00000129355",-0.322672334668791,1.77511324373647e-05,0.000507655991972664
"ENSG00000182901",-0.322713117556617,1.77053459823344e-05,0.00050658196798549
"ENSG00000106123",-0.32275729585563,1.76558733713288e-05,0.00050563660808053
"ENSG00000289328",-0.322774088892006,1.76371021234144e-05,0.000505334177413136
"ENSG00000073910",-0.322784239500106,1.76257649177498e-05,0.000505244562691194
"ENSG00000280650",-0.322799350056534,1.76089006952626e-05,0.000504996358056495
"ENSG00000103269",-0.32291026280417,1.74855814193848e-05,0.000501927529325847
"ENSG00000070601",-0.3232056555121,1.71611125302778e-05,0.000493905242977285
"ENSG00000072195",-0.323507005240845,1.68359645803878e-05,0.000485772435131453
"ENSG00000118898",-0.323539112288507,1.68016670244e-05,0.000485010222959511
"ENSG00000142549",-0.323597020404395,1.67399748873385e-05,0.000483683105383267
"ENSG00000170382",-0.323601116906955,1.67356188098115e-05,0.000483683105383267
"ENSG00000008300",-0.323687292036612,1.66442309466309e-05,0.000481368679219666
"ENSG00000158828",-0.323926174543874,1.63933563065324e-05,0.000474559134773861
"ENSG00000063176",-0.324143800510779,1.61679181530719e-05,0.000469357714534272
"ENSG00000176182",-0.324201838243501,1.61082934914518e-05,0.000468289473140249
"ENSG00000137218",-0.324571444108126,1.57334272691318e-05,0.000459126622973658
"ENSG00000173581",-0.324643651491023,1.56611611208536e-05,0.000457668803429162
"ENSG00000184933",-0.324744560431501,1.55606952210849e-05,0.000455815053158709
"ENSG00000116771",-0.324915965694824,1.53914366579537e-05,0.000451286602037686
"ENSG00000108106",-0.324943893480477,1.53640239817589e-05,0.000450697565268528
"ENSG00000249896",-0.324998668846832,1.53103928123907e-05,0.000449338490818203
"ENSG00000131584",-0.32500229977499,1.5306843988522e-05,0.000449338490818203
"ENSG00000040933",-0.325225401828727,1.50902716972316e-05,0.000443512741802495
"ENSG00000204991",-0.325316544468156,1.50026323419167e-05,0.000441569586251039
"ENSG00000145675",-0.325662637181667,1.46742033715249e-05,0.000432730796500782
"ENSG00000260338",-0.325707784868816,1.4631864327799e-05,0.000431689097885934
"ENSG00000070159",-0.325720697856624,1.46197759055528e-05,0.000431539322940692
"ENSG00000237187",-0.325873411481405,1.44775278363424e-05,0.00042754557253352
"ENSG00000144645",-0.325945966115342,1.44104046853323e-05,0.000426176812087502
"ENSG00000277758",-0.326007324654608,1.43538691224522e-05,0.000424913189645116
