"Gene","Median_R","P_value","FDR"
"ENSG00000228398.3",-0.0147788341688701,0.848305293018471,0.956805662119101
"ENSG00000225664.3",-0.0147835648580143,0.848257320069104,0.956785773521318
"ENSG00000287292.1",-0.0147866870353778,0.848225659013281,0.956785773521318
"ENSG00000285080.1",-0.0147924218778961,0.848167504343088,0.956755455328928
"ENSG00000227933.1",-0.0148024113903285,0.848066206778227,0.956711330399765
"ENSG00000248843.1",-0.0148107027745053,0.847982130787039,0.956651554582838
"ENSG00000214900.12",-0.0148152685174945,0.847935834138463,0.956616860540724
"ENSG00000188120.16",-0.0148155360178777,0.847933121699842,0.956616860540724
"ENSG00000135346.9",-0.0148178770071205,0.847909384278657,0.956616860540724
"ENSG00000273721.1",-0.014821363541013,0.847874031390803,0.956616860540724
"ENSG00000143756.12",-0.0148237346358145,0.847849989047592,0.956616860540724
"ENSG00000211652.2",-0.014824306355957,0.847844191960904,0.956616860540724
"ENSG00000225016.1",-0.0148254404298465,0.847832692784372,0.956616860540724
"ENSG00000254013.1",-0.0148308009256129,0.847778339364438,0.956596999025447
"ENSG00000251990.1",-0.0148308762488172,0.847777575620461,0.956596999025447
"ENSG00000288078.1",-0.0148361401545283,0.847724202295604,0.956588527797592
"ENSG00000234986.1",-0.0148381705081256,0.847703615728413,0.956582836619473
"ENSG00000283234.1",-0.0148402879110955,0.847682146642509,0.956576149344798
"ENSG00000141279.17",-0.0148531941634505,0.847551288079174,0.956481094224713
"ENSG00000112511.18",-0.0148534582655113,0.847548610349483,0.956481094224713
"ENSG00000283897.2",-0.0148550374704864,0.847532598833224,0.956481094224713
"ENSG00000186160.5",-0.0148593310918169,0.84748906623873,0.956481094224713
"ENSG00000241361.8",-0.0148647569365354,0.847434054804873,0.956481094224713
"ENSG00000233816.3",-0.0148652863531713,0.847428687206691,0.956481094224713
"ENSG00000231189.1",-0.0148704834902302,0.847375995348587,0.956481094224713
"ENSG00000237438.7",-0.0148719658664088,0.847360966206515,0.956481094224713
"ENSG00000267166.5",-0.0148721369960434,0.847359231204039,0.956481094224713
"ENSG00000172955.17",-0.0148843296042799,0.847235617999758,0.956435157182
"ENSG00000249128.1",-0.0148868366093903,0.84721020150961,0.956431629650666
"ENSG00000257202.1",-0.0148889890910397,0.847188379370768,0.956431629650666
"ENSG00000270878.1",-0.0148898062443907,0.847180094994252,0.956431629650666
"ENSG00000268601.1",-0.0148915671423218,0.847162242904481,0.956431629650666
"ENSG00000220537.1",-0.0148940183620004,0.847137392420474,0.956431629650666
"ENSG00000259282.5",-0.0148955706167824,0.84712165572742,0.956431629650666
"ENSG00000289083.1",-0.0149005975826143,0.847070692975979,0.956431629650666
"ENSG00000213210.4",-0.0149027660376358,0.847048709645599,0.956431629650666
"ENSG00000217314.2",-0.0149137103824475,0.846937760033323,0.956431629650666
"ENSG00000213280.2",-0.0149137373402343,0.846937486749227,0.956431629650666
"ENSG00000228137.1",-0.0149265805080616,0.846807291433556,0.956430683501318
"ENSG00000099715.14",-0.0149266540828818,0.846806545593917,0.956430683501318
"ENSG00000266820.1",-0.0149275039811864,0.84679793004966,0.956430683501318
"ENSG00000233985.2",-0.0149362193055739,0.846709582570499,0.956390532425188
"ENSG00000279734.1",-0.0149386577654386,0.846684864178686,0.956380164834597
"ENSG00000226694.2",-0.0149433200296303,0.846637603750171,0.956361886922536
"ENSG00000268357.1",-0.0149514805907592,0.846554883109629,0.956314561382779
"ENSG00000266100.1",-0.0149595349771948,0.846473240366563,0.9562892321319
"ENSG00000248837.7",-0.0149608561637644,0.846459848404214,0.9562892321319
"ENSG00000277001.1",-0.0149639729610206,0.846428255741694,0.9562892321319
"ENSG00000226813.3",-0.0149700859773661,0.846366293338634,0.956270847654383
"ENSG00000269858.6",-0.0149738226645037,0.846328418209997,0.956258351912392
"ENSG00000286952.1",-0.0149894729947988,0.846169790002126,0.956114226153283
"ENSG00000253424.1",-0.0149920724878094,0.846143442727145,0.95610200931222
"ENSG00000201207.1",-0.0149942591271183,0.846121280080914,0.956094520541629
"ENSG00000267606.1",-0.0149945322020902,0.846118512342568,0.956094520541629
"ENSG00000274973.1",-0.0149954514035479,0.846109195833882,0.956094520541629
"ENSG00000286360.1",-0.0149975563250617,0.846087861614306,0.956094520541629
"ENSG00000255381.1",-0.0149987419661295,0.846075844718149,0.956094520541629
"ENSG00000263041.2",-0.015000878168747,0.846054193630364,0.956094520541629
"ENSG00000165782.11",-0.0150047237969295,0.84601521726529,0.956094520541629
"ENSG00000249337.2",-0.0150091964596698,0.845969886224128,0.956094520541629
"ENSG00000259528.1",-0.0150106984150095,0.845954663817154,0.956094520541629
"ENSG00000283209.1",-0.0150174999177502,0.845885730894469,0.956094520541629
"ENSG00000258931.1",-0.0150326340867536,0.845732350971502,0.956093898019657
"ENSG00000250983.1",-0.0150336926969371,0.845721622515373,0.956093898019657
"ENSG00000249746.2",-0.0150462588799109,0.845594273041718,0.955990483312444
"ENSG00000273275.1",-0.015052974322428,0.845526218368568,0.955931104108957
"ENSG00000203972.10",-0.0150565324140633,0.845490160930195,0.955907898673426
"ENSG00000220540.1",-0.0150633688325963,0.845420882068883,0.955864691750359
"ENSG00000261058.1",-0.0150681131371362,0.845372804957321,0.95585721171822
"ENSG00000235992.1",-0.0150735447232344,0.845317763877121,0.955818340591478
"ENSG00000268889.2",-0.0150748410855254,0.845304627275979,0.955818340591478
"ENSG00000285585.1",-0.0150838323512652,0.845213516055262,0.955770328604543
"ENSG00000280408.1",-0.0150849632259642,0.845202056704432,0.955770328604543
"ENSG00000257327.1",-0.0150900925858754,0.845150080412143,0.955769216825949
"ENSG00000265750.1",-0.0150958791735723,0.845091445169994,0.955738340824893
"ENSG00000283400.1",-0.0151006713898348,0.845042886494233,0.955718238903304
"ENSG00000269763.1",-0.0151022765216638,0.845026622109091,0.955718238903304
"ENSG00000171102.16",-0.0151062878253983,0.844985976893384,0.955718238903304
"ENSG00000236747.3",-0.0151087184248328,0.844961348631164,0.955718238903304
"ENSG00000234272.1",-0.0151154157643691,0.844893488027199,0.955718238903304
"ENSG00000239381.7",-0.0151213188477398,0.844833676147158,0.955710023683986
"ENSG00000229298.1",-0.0151222116465831,0.844824630108257,0.955710023683986
"ENSG00000221571.3",-0.0151247785570007,0.844798621706921,0.955710023683986
"ENSG00000227282.1",-0.0151267866265817,0.844778275699049,0.955710023683986
"ENSG00000243373.3",-0.0151414343797349,0.844629865968382,0.955710023683986
"ENSG00000273760.1",-0.0151434312333478,0.844609634448569,0.955710023683986
"ENSG00000225642.1",-0.0151484460247216,0.844558826539571,0.955710023683986
"ENSG00000267378.1",-0.0151505848624419,0.844537156865486,0.955710023683986
"ENSG00000240107.1",-0.0151586653491239,0.844455290317034,0.955710023683986
"ENSG00000250645.1",-0.0151596781569204,0.844445029285352,0.955710023683986
"ENSG00000252461.1",-0.0151640966130209,0.844400265008988,0.955710023683986
"ENSG00000261651.1",-0.0151641771709453,0.844399448864912,0.955710023683986
"ENSG00000287696.1",-0.0151809298853355,0.844229728271319,0.955623954326468
"ENSG00000143387.14",-0.0151886886670945,0.84415112701637,0.955591308337241
"ENSG00000229404.6",-0.0151915597804722,0.844122041253028,0.955591308337241
"ENSG00000146433.10",-0.0151923962979241,0.844113566967387,0.955591308337241
"ENSG00000256499.2",-0.0151946601595167,0.844090633154443,0.955591308337241
"ENSG00000283255.1",-0.0151948514175484,0.844088695640969,0.955591308337241
"ENSG00000276115.1",-0.0151948545495051,0.844088663913116,0.955591308337241
"ENSG00000226820.2",-0.0152122645377082,0.843912298314632,0.955493100934116
"ENSG00000105507.3",-0.0152172819149796,0.843861473025231,0.955458116294131
"ENSG00000288636.1",-0.0152188478424151,0.843845610543916,0.955458116294131
"ENSG00000170852.12",-0.0152197906917012,0.84383605972985,0.955458116294131
"ENSG00000284626.1",-0.0152310913019247,0.843721589306395,0.955427336423976
"ENSG00000252184.1",-0.0152329285669954,0.843702978893912,0.955427336423976
"ENSG00000105875.15",-0.0152340825083393,0.843691290192319,0.955427336423976
"ENSG00000239632.1",-0.0152413173255971,0.843618006811724,0.955388388989046
"ENSG00000204880.9",-0.0152484713599611,0.843545543021784,0.955340513796044
"ENSG00000254514.1",-0.0152517126945981,0.843512711714349,0.955321880895602
"ENSG00000283518.1",-0.0152543624996121,0.843485872179442,0.955309063625536
"ENSG00000169627.9",-0.0152650479499407,0.843377642452551,0.955237641236903
"ENSG00000277744.1",-0.0152664378595734,0.843363564689445,0.955237641236903
"ENSG00000187848.15",-0.0152689861768945,0.843337754070068,0.955237641236903
"ENSG00000255470.1",-0.0152714155377235,0.843313148456191,0.955237641236903
"ENSG00000235804.2",-0.0152740845502055,0.843286115721782,0.955237641236903
"ENSG00000254573.1",-0.0152801041020024,0.843225148171749,0.955237641236903
"ENSG00000227578.1",-0.015284953862943,0.843176029237976,0.955237641236903
"ENSG00000166917.11",-0.0152875491631797,0.84314974398851,0.955237641236903
"ENSG00000261153.2",-0.0152907964222137,0.843116855931993,0.955237641236903
"ENSG00000228658.1",-0.0152911965587966,0.843112803389991,0.955237641236903
"ENSG00000286570.1",-0.0152970191471015,0.843053833282655,0.955225533910383
"ENSG00000255058.1",-0.0152996617772592,0.843027069496394,0.955225533910383
"ENSG00000163945.19",-0.0153001764402377,0.843021857160995,0.955225533910383
"ENSG00000279779.1",-0.0153039143218658,0.842984001344098,0.955225533910383
"ENSG00000188223.9",-0.015305877389351,0.84296412030119,0.955225533910383
"ENSG00000261364.1",-0.015308563148516,0.842936920330644,0.955214690201237
"ENSG00000201161.1",-0.0153115801385811,0.842906366047439,0.955197654017264
"ENSG00000260618.1",-0.0153181494600595,0.842839836672639,0.955157436576884
"ENSG00000243944.5",-0.0153258713545476,0.842761636286583,0.955109009569674
"ENSG00000257872.1",-0.0153283564400368,0.842736469907859,0.955109009569674
"ENSG00000242668.3",-0.0153324969296621,0.842694539659633,0.955091274931886
"ENSG00000261653.1",-0.0153473000391054,0.84254463393849,0.95505151492081
"ENSG00000271086.7",-0.0153556583440053,0.842459994913255,0.955025933448911
"ENSG00000228121.1",-0.0153567458250013,0.842448982845092,0.955025933448911
"ENSG00000221406.1",-0.0153600671595761,0.842415350480688,0.955025933448911
"ENSG00000222177.1",-0.0153773127206796,0.842240723755707,0.954900486392079
"ENSG00000265121.1",-0.0153807358828762,0.842206062092233,0.954878779068648
"ENSG00000258649.2",-0.0153835307545776,0.842177762488635,0.954878779068648
"ENSG00000240328.1",-0.0153911069547865,0.842101050336705,0.954830079257197
"ENSG00000258196.1",-0.0154007133475833,0.8420037837831,0.954737381748202
"ENSG00000138336.9",-0.0154031689940049,0.841978920279562,0.954735767446876
"ENSG00000286255.1",-0.0154087110359714,0.841922807490075,0.954704651058833
"ENSG00000272916.5",-0.0154088639754738,0.841921258999529,0.954704651058833
"ENSG00000231106.3",-0.0154109773569151,0.841899861377319,0.954704651058833
"ENSG00000265439.2",-0.0154115609503102,0.84189395261534,0.954704651058833
"ENSG00000224681.1",-0.0154120258057327,0.841889246057,0.954704651058833
"ENSG00000270182.1",-0.0154145106080045,0.841864088078515,0.954704651058833
"ENSG00000272801.1",-0.0154145106081126,0.84186408807742,0.954704651058833
"ENSG00000171405.13",-0.0154145106081281,0.841864088077264,0.954704651058833
"ENSG00000214702.6",-0.0154145106081281,0.841864088077264,0.954704651058833
"ENSG00000224244.1",-0.0154145106081281,0.841864088077264,0.954704651058833
"ENSG00000241899.1",-0.0154157324510062,0.841851717293727,0.954704651058833
"ENSG00000248980.1",-0.015416047475849,0.841848527770309,0.954704651058833
"ENSG00000249631.7",-0.0154225532724049,0.841782659284751,0.954704651058833
"ENSG00000273589.1",-0.0154264943598501,0.841742757946438,0.954704651058833
"ENSG00000236636.2",-0.0154298708122057,0.841708573547577,0.954704651058833
"ENSG00000256756.1",-0.0154318922725439,0.841688107709057,0.954704651058833
"ENSG00000156709.15",-0.0154344822489522,0.841661886207315,0.954704651058833
"ENSG00000204860.5",-0.0154382839791633,0.841623396953679,0.954704651058833
"ENSG00000259179.1",-0.0154390381803919,0.841615761358496,0.954704651058833
"ENSG00000213205.3",-0.01544513063745,0.8415540813642,0.954704651058833
"ENSG00000280023.1",-0.0154457311376181,0.841548001956702,0.954704651058833
"ENSG00000251149.1",-0.015446134744534,0.841543915883324,0.954704651058833
"ENSG00000224309.7",-0.0154490479002448,0.841514423530988,0.954704651058833
"ENSG00000250516.1",-0.0154496456834594,0.841508371690458,0.954704651058833
"ENSG00000248637.1",-0.0154561668265813,0.841442353513822,0.954704651058833
"ENSG00000215351.3",-0.0154566924563995,0.841437032236892,0.954704651058833
"ENSG00000244503.1",-0.0154570297071092,0.841433618042392,0.954704651058833
"ENSG00000241652.3",-0.0154596406035336,0.841407186446465,0.954704651058833
"ENSG00000224657.9",-0.0154614117687628,0.841389256029948,0.954704651058833
"ENSG00000232399.4",-0.0154648169502026,0.84135478385602,0.954704651058833
"ENSG00000204703.5",-0.0154737732663133,0.841264116503446,0.954704651058833
"ENSG00000286802.1",-0.0154773747439531,0.841227658302124,0.954704651058833
"ENSG00000226516.7",-0.0154779771768615,0.841221559832601,0.954704651058833
"ENSG00000224468.3",-0.0154799970651542,0.841201112434206,0.954704651058833
"ENSG00000225940.7",-0.0154811341509352,0.841189601722586,0.954704651058833
"ENSG00000102962.5",-0.015484302099162,0.841157532781697,0.954704651058833
"ENSG00000199313.1",-0.0154859627162062,0.841140722564019,0.954704651058833
"ENSG00000251188.1",-0.0155019906373586,0.840978477622949,0.954704651058833
"ENSG00000233376.1",-0.0155028363757685,0.840969916699897,0.954704651058833
"ENSG00000279606.1",-0.015503430651845,0.840963901196434,0.954704651058833
"ENSG00000214890.3",-0.0155095976507077,0.840901476876141,0.954704651058833
"ENSG00000236544.1",-0.0155223096018657,0.840772805599225,0.954704651058833
"ENSG00000218725.2",-0.0155288329133938,0.840706777810832,0.954704651058833
"ENSG00000268560.1",-0.0155313056265215,0.840681749742636,0.954704651058833
"ENSG00000164334.16",-0.0155405884284459,0.840587793401747,0.954704651058833
"ENSG00000169194.10",-0.0155449711853459,0.840543433892059,0.954704651058833
"ENSG00000213925.3",-0.0155453519950329,0.840539579599533,0.954704651058833
"ENSG00000225974.1",-0.0155519252246494,0.84047305050839,0.954704651058833
"ENSG00000278953.1",-0.0155527722975239,0.840464477181135,0.954704651058833
"ENSG00000283463.2",-0.0155570652152868,0.840421028328392,0.954704651058833
"ENSG00000279860.1",-0.0155602813915618,0.840388477550139,0.954704651058833
"ENSG00000248872.2",-0.0155604130975068,0.840387144565842,0.954704651058833
"ENSG00000256678.1",-0.0155609858964973,0.840381347322865,0.954704651058833
"ENSG00000115556.14",-0.0155651663957148,0.840339037155951,0.954704651058833
"ENSG00000287398.1",-0.0155655523288365,0.840335131211326,0.954704651058833
"ENSG00000264464.1",-0.0155679935273359,0.840310424466075,0.954704651058833
"ENSG00000229367.1",-0.0155687514198174,0.840302754061946,0.954704651058833
"ENSG00000282041.1",-0.0155695842801916,0.840294324947429,0.954704651058833
"ENSG00000279434.1",-0.0155713351780804,0.840276604726876,0.954704651058833
"ENSG00000225271.1",-0.0155730869421974,0.840258875819809,0.954704651058833
"ENSG00000241926.1",-0.0155740802736948,0.840248822742952,0.954704651058833
"ENSG00000287128.1",-0.0155798121108285,0.840190813812108,0.954704651058833
"ENSG00000228919.5",-0.0155806837632089,0.840181992348824,0.954704651058833
"ENSG00000235198.1",-0.0155829639996101,0.840158915557968,0.954704651058833
"ENSG00000203756.8",-0.015583842508339,0.840150024778334,0.954704651058833
"ENSG00000289243.1",-0.0155838554638898,0.84014989366431,0.954704651058833
"ENSG00000185485.14",-0.0155859052871779,0.840129148898905,0.954704651058833
"ENSG00000205639.12",-0.0155937380864689,0.840049879867953,0.954704651058833
"ENSG00000286858.1",-0.0155947792904558,0.840039342858137,0.954704651058833
"ENSG00000207395.1",-0.0155971765729016,0.840015082409149,0.954704651058833
"ENSG00000288607.1",-0.0155979119485123,0.840007640453298,0.954704651058833
"ENSG00000235227.1",-0.0156096304314191,0.839889052041559,0.954704651058833
"ENSG00000265469.1",-0.0156179973741893,0.839804382666032,0.954704651058833
"ENSG00000222808.1",-0.0156202373957228,0.839781715053554,0.954704651058833
"ENSG00000249192.1",-0.0156213237252068,0.839770722128183,0.954704651058833
"ENSG00000250699.1",-0.0156220899843152,0.839762968118851,0.954704651058833
"ENSG00000230818.1",-0.0156373369026367,0.839608683113174,0.954704651058833
"ENSG00000166851.15",-0.0156405144394046,0.839576530087565,0.954704651058833
"ENSG00000259268.2",-0.0156405309920356,0.83957636259463,0.954704651058833
"ENSG00000111796.4",-0.0156429391212047,0.839551995268742,0.954704651058833
"ENSG00000230569.1",-0.0156432614262658,0.839548733946754,0.954704651058833
"ENSG00000269427.1",-0.0156489973805127,0.839490693758215,0.954704651058833
"ENSG00000270131.1",-0.0156574817148131,0.839404845224003,0.954704651058833
"ENSG00000249754.2",-0.0156629847915197,0.839349163485988,0.954704651058833
"ENSG00000277948.1",-0.0156639211433732,0.839339689283674,0.954704651058833
"ENSG00000259140.2",-0.0156818489860458,0.839158296103607,0.954704651058833
"ENSG00000287747.1",-0.0156851413403545,0.839124985117164,0.954704651058833
"ENSG00000261310.1",-0.0156881914663304,0.839094125174288,0.954704651058833
"ENSG00000169208.3",-0.015688580361184,0.839090190510832,0.954704651058833
"ENSG00000249532.6",-0.0156903732260306,0.839072051161128,0.954704651058833
"ENSG00000277688.1",-0.0156961930061996,0.839013169990605,0.954704651058833
"ENSG00000248764.1",-0.0157035221293075,0.838939019431564,0.954704651058833
"ENSG00000174912.7",-0.0157054374678955,0.838919641708816,0.954704651058833
"ENSG00000230955.1",-0.0157063475366124,0.83891043446242,0.954704651058833
"ENSG00000235508.3",-0.0157211824465501,0.838760351437387,0.954704651058833
"ENSG00000127666.11",-0.0157252216003473,0.838719488803695,0.954704651058833
"ENSG00000220695.1",-0.0157270982171708,0.838700503907975,0.954704651058833
"ENSG00000263369.6",-0.0157299773832298,0.838671376849493,0.954704651058833
"ENSG00000234264.1",-0.015731702656067,0.838653923246736,0.954704651058833
"ENSG00000234520.7",-0.0157336089424362,0.838634638524628,0.954704651058833
"ENSG00000254872.3",-0.015735865516677,0.838611810280552,0.954704651058833
"ENSG00000254686.2",-0.0157385042070312,0.838585116595436,0.954704651058833
"ENSG00000135040.16",-0.0157397425110096,0.8385725896504,0.954704651058833
"ENSG00000166840.14",-0.0157417693799293,0.838552085503066,0.954704651058833
"ENSG00000248199.2",-0.0157452153304612,0.838517225936494,0.954704651058833
"ENSG00000256747.1",-0.0157538071991907,0.83843031113497,0.954704651058833
"ENSG00000236480.1",-0.0157560066898386,0.838408061540454,0.954704651058833
"ENSG00000254596.1",-0.0157626268399352,0.838341094237835,0.954704651058833
"ENSG00000123843.13",-0.0157672957509887,0.838293865737568,0.954704651058833
"ENSG00000230923.2",-0.0157741858741036,0.838224169559228,0.954704651058833
"ENSG00000237661.1",-0.0157745915928679,0.838220065601034,0.954704651058833
"ENSG00000201901.1",-0.015775898050838,0.838206850444771,0.954704651058833
"ENSG00000240755.1",-0.0157854025964661,0.838110710898159,0.954704651058833
"ENSG00000099399.6",-0.0157890256364982,0.838074064071678,0.954704651058833
"ENSG00000120675.6",-0.0157896687585874,0.838067558967785,0.954704651058833
"ENSG00000202347.1",-0.0157962062156739,0.838001433984804,0.954704651058833
"ENSG00000136694.9",-0.0157976778138934,0.837986549239254,0.954704651058833
"ENSG00000251752.1",-0.0157991951983137,0.837971201441085,0.954704651058833
"ENSG00000090861.17",-0.0158060828647138,0.837901535938523,0.954704651058833
"ENSG00000234848.1",-0.0158061803850461,0.83790054957532,0.954704651058833
"ENSG00000230052.1",-0.0158083096001143,0.837879013827755,0.954704651058833
"ENSG00000287881.1",-0.015808839577784,0.837873653436666,0.954704651058833
"ENSG00000276434.1",-0.0158107905309904,0.837853920835225,0.954704651058833
"ENSG00000276529.1",-0.0158118618380624,0.837843085315673,0.954704651058833
"ENSG00000230979.3",-0.0158159559169763,0.837801676860096,0.954704651058833
"ENSG00000234363.1",-0.0158202469488464,0.837758276854874,0.954704651058833
"ENSG00000253154.3",-0.015822695429905,0.83773351284627,0.954704651058833
"ENSG00000226816.3",-0.0158274990303661,0.837684929554418,0.954704651058833
"ENSG00000137098.14",-0.0158330707653496,0.837628578169963,0.954704651058833
"ENSG00000225656.1",-0.0158344281129342,0.837614850360007,0.954704651058833
"ENSG00000260470.1",-0.0158351915257443,0.83760712945132,0.954704651058833
"ENSG00000215262.8",-0.0158372522446585,0.83758628808832,0.954704651058833
"ENSG00000261460.1",-0.0158390598341151,0.837568006877742,0.954704651058833
"ENSG00000226549.3",-0.0158441617788312,0.837516408392321,0.954704651058833
"ENSG00000249289.1",-0.0158457060758967,0.837500790290307,0.954704651058833
"ENSG00000239377.1",-0.0158503885987692,0.837453434426956,0.954704651058833
"ENSG00000244708.1",-0.0158515814330898,0.83744137100219,0.954704651058833
"ENSG00000255097.1",-0.0158521542253018,0.837435578228138,0.954704651058833
"ENSG00000275263.1",-0.0158631599874482,0.837324276223051,0.954704651058833
"ENSG00000250815.1",-0.0158660330381721,0.837295221400841,0.954704651058833
"ENSG00000248977.1",-0.0158720425992388,0.837234448131566,0.954704651058833
"ENSG00000111325.16",-0.015872206790133,0.837232787721405,0.954704651058833
"ENSG00000184647.11",-0.015873389741042,0.83722082493728,0.954704651058833
"ENSG00000139131.13",-0.0158738450311698,0.837216220751499,0.954704651058833
"ENSG00000182814.7",-0.0158833310940829,0.83712029285629,0.954704651058833
"ENSG00000224294.1",-0.0158894624779468,0.837058290459468,0.954704651058833
"ENSG00000258633.1",-0.0158931888556502,0.837020608697916,0.954704651058833
"ENSG00000225647.2",-0.0158951424796436,0.837000853469743,0.954704651058833
"ENSG00000275572.2",-0.0158960500957418,0.836991675605695,0.954704651058833
"ENSG00000289129.1",-0.0159028273365757,0.836923144467666,0.954704651058833
"ENSG00000233313.2",-0.0159096834347503,0.836853817175828,0.954704651058833
"ENSG00000270815.1",-0.0159194587230866,0.836754973874269,0.954704651058833
"ENSG00000258053.1",-0.0159196424542226,0.836753116092435,0.954704651058833
"ENSG00000064726.10",-0.0159221347564267,0.836727915478734,0.954704651058833
"ENSG00000270889.1",-0.0159267342391648,0.836681408798731,0.954704651058833
"ENSG00000258184.1",-0.0159299689353313,0.836648702203268,0.954704651058833
"ENSG00000141522.12",-0.0159307372190074,0.836640933989786,0.954704651058833
"ENSG00000224529.1",-0.0159333926418918,0.836614084794514,0.954704651058833
"ENSG00000286851.1",-0.0159366915387727,0.836580729644412,0.954704651058833
"ENSG00000133059.17",-0.0159478663858831,0.836467742916674,0.954704651058833
"ENSG00000231480.1",-0.015950840839652,0.836437669350564,0.954704651058833
"ENSG00000172818.10",-0.0159625325177882,0.836319461554231,0.954704651058833
"ENSG00000286781.1",-0.0159628670442864,0.836316079404155,0.954704651058833
"ENSG00000250884.1",-0.015964489489872,0.836299676099011,0.954704651058833
"ENSG00000276172.1",-0.015968852006643,0.836255570381844,0.954704651058833
"ENSG00000233802.8",-0.0159711499058126,0.836232338472081,0.954704651058833
"ENSG00000253682.2",-0.0159718827324009,0.836224929577477,0.954704651058833
"ENSG00000227237.1",-0.015972218349561,0.836221536484645,0.954704651058833
"ENSG00000257645.1",-0.0159800609208317,0.836142248870956,0.954704651058833
"ENSG00000271821.1",-0.0159829767719817,0.83611277032723,0.954704651058833
"ENSG00000161202.20",-0.0159851837866819,0.836090458098742,0.954704651058833
"ENSG00000119703.15",-0.0159895335660023,0.836046483572649,0.954704651058833
"ENSG00000236062.1",-0.0159919099201624,0.836022459798724,0.954704651058833
"ENSG00000261060.1",-0.0159952312676942,0.835988882859745,0.954704651058833
"ENSG00000215199.3",-0.0159975763705409,0.83596517537899,0.954704651058833
"ENSG00000269933.1",-0.0160002665971547,0.83593797910091,0.954704651058833
"ENSG00000104804.8",-0.0160024034893408,0.835916376778942,0.954704651058833
"ENSG00000079691.18",-0.0160074078564868,0.835865786990026,0.954704651058833
"ENSG00000260122.1",-0.016007754276336,0.835862285012269,0.954704651058833
"ENSG00000160190.14",-0.0160090900612493,0.835848781517569,0.954704651058833
"ENSG00000188004.11",-0.016014680555526,0.835792267542843,0.954704651058833
"ENSG00000204480.8",-0.0160169212298304,0.835769616935156,0.954704651058833
"ENSG00000248240.1",-0.01602428121714,0.83569521698496,0.954704651058833
"ENSG00000227584.2",-0.0160253135209663,0.835684781845243,0.954704651058833
"ENSG00000243532.3",-0.0160267901997159,0.835669854749907,0.954704651058833
"ENSG00000255321.1",-0.0160315661345921,0.835621577328636,0.954704651058833
"ENSG00000279613.1",-0.0160393554230881,0.835542840812629,0.954704651058833
"ENSG00000238156.1",-0.016039729136111,0.835539063247884,0.954704651058833
"ENSG00000213414.3",-0.0160409332931425,0.835526891417324,0.954704651058833
"ENSG00000274206.1",-0.0160430108296524,0.835505891405532,0.954704651058833
"ENSG00000224887.1",-0.0160445362756109,0.83549047207151,0.954704651058833
"ENSG00000286742.1",-0.0160476924481536,0.83545856941714,0.954704651058833
"ENSG00000173809.18",-0.016048126080615,0.835454186272622,0.954704651058833
"ENSG00000125823.13",-0.0160509331303977,0.835425812816212,0.954704651058833
"ENSG00000230116.1",-0.0160527685921406,0.835407260216289,0.954704651058833
"ENSG00000258864.1",-0.0160560118688706,0.835374477834113,0.954704651058833
"ENSG00000223966.1",-0.0160641658506225,0.835292060295655,0.954704651058833
"ENSG00000232086.1",-0.0160641658506225,0.835292060295655,0.954704651058833
"ENSG00000239719.1",-0.0160766047819701,0.8351663354687,0.954704651058833
"ENSG00000242995.1",-0.016082668840091,0.83510504532962,0.954704651058833
"ENSG00000207302.1",-0.0160863005572494,0.835068339618056,0.954704651058833
"ENSG00000204671.2",-0.016095512034352,0.834975240952367,0.954704651058833
"ENSG00000233114.2",-0.0160973325935948,0.834956841173893,0.954704651058833
"ENSG00000171234.14",-0.0161024784444169,0.834904834278762,0.954704651058833
"ENSG00000168878.19",-0.0161131755683297,0.834796725350466,0.954704651058833
"ENSG00000123575.9",-0.0161156636898065,0.834771579955795,0.954704651058833
"ENSG00000283874.1",-0.0161250354432926,0.834676868864517,0.954704651058833
"ENSG00000047936.11",-0.016127843908547,0.834648486932278,0.954704651058833
"ENSG00000242014.3",-0.0161280397569805,0.834646507725093,0.954704651058833
"ENSG00000255883.1",-0.0161319404526244,0.834607088249757,0.954704651058833
"ENSG00000255225.1",-0.0161351747633792,0.834574403409317,0.954704651058833
"ENSG00000286900.1",-0.0161469233902604,0.834455678179844,0.954704651058833
"ENSG00000228787.1",-0.0161509191637209,0.834415299919915,0.954704651058833
"ENSG00000213260.3",-0.016163129052699,0.834291918712007,0.954704651058833
"ENSG00000248915.2",-0.016167223942287,0.834250540664067,0.954704651058833
"ENSG00000230295.1",-0.0161680620939337,0.83424207136382,0.954704651058833
"ENSG00000244468.1",-0.0161686658230807,0.834235970852607,0.954704651058833
"ENSG00000196115.13",-0.0161810629771133,0.834110703325961,0.954704651058833
"ENSG00000224789.1",-0.0161823474199682,0.834097724861504,0.954704651058833
"ENSG00000219027.2",-0.0161862561687945,0.834058229757796,0.954704651058833
"ENSG00000279793.1",-0.0161909754315785,0.834010545544695,0.954704651058833
"ENSG00000230829.3",-0.0161956866938789,0.833962942773248,0.954704651058833
"ENSG00000270553.1",-0.0162040273580493,0.833878669867897,0.954704651058833
"ENSG00000203722.8",-0.0162143827227557,0.833774043341502,0.954704651058833
"ENSG00000176058.13",-0.0162163880288287,0.833753782855822,0.954704651058833
"ENSG00000270871.1",-0.0162185089004613,0.833732354879707,0.954704651058833
"ENSG00000285539.1",-0.0162186564384774,0.833730864251335,0.954704651058833
