"Gene","R","P","FDR"
"ENSG00000185722.18",0.314607551359296,3.10231943800853e-05,0.00142768515731396
"ENSG00000185811.20",0.321843980202372,1.98109093263181e-05,0.00105032923527362
"ENSG00000185885.17",0.418043933759026,1.555021498549e-08,1.03953187178001e-05
"ENSG00000186517.14",0.435776834349718,3.18586363708644e-09,3.64106634805628e-06
"ENSG00000186815.13",0.396894894881151,9.17142681638084e-08,3.58433469871573e-05
"ENSG00000187187.14",0.36749132905378,8.87754216254115e-07,0.000144561668945534
"ENSG00000187535.14",0.310849391878498,3.89833371020314e-05,0.00168704209949387
"ENSG00000187554.14",0.335470270493845,8.24809245276381e-06,0.000575007857858017
"ENSG00000187840.5",0.310581817419858,3.96178161971095e-05,0.00170354403904248
"ENSG00000187955.13",0.33965850540723,6.24743036099841e-06,0.000498804471646131
"ENSG00000188060.8",0.31345704388865,3.32808740350927e-05,0.00150970364841689
"ENSG00000188687.18",0.334566150156744,8.75324905313445e-06,0.000594542207745386
"ENSG00000196083.10",0.342577265375717,5.13545299906279e-06,0.000434853041783973
"ENSG00000196136.18",0.602531568478891,4.45322155000433e-18,2.828129675869e-14
"ENSG00000196295.13",0.309197647192765,4.30580038230626e-05,0.00179901722223233
"ENSG00000196569.14",0.315828336031746,2.87857402305365e-05,0.00136368804636612
