ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050729	positive regulation of inflammatory response	15/354	103/13919	4.8093026991934e-08	6.56099872078423e-06	5.31554508858218e-06	TNFRSF1A/IFI35/MGST2/NFKBIA/CCN4/CTSC/TRPV4/TLR2/TNFRSF11A/OSMR/CEBPB/IL16/NUPR1/PLCG2/HLA-E	15
GO:0044409	symbiont entry into host	17/354	134/13919	5.01295265542207e-08	6.57442148688388e-06	5.32641985345451e-06	CD4/CD74/PVR/SIGLEC1/ICAM1/CTSL/CH25H/NPC1/IFITM3/SLC20A2/CXCL8/IFITM2/IFITM1/TPCN1/CR1/HS3ST5/MRC1	17
GO:0001906	cell killing	16/354	119/13919	5.44747338247111e-08	6.57442148688388e-06	5.32641985345451e-06	TYROBP/PVR/STXBP2/PTPRC/CD59/ICAM1/CTSC/C7/GBP1/NCKAP1L/HAVCR2/LYST/MR1/CR1/HLA-DRA/HLA-E	16
GO:0006935	chemotaxis	28/354	343/13919	5.5605481986613e-08	6.57442148688388e-06	5.32641985345451e-06	SEMA3B/CD74/TYMP/SERPIND1/RIN3/CCL2/TRPV4/CSF3R/PLAU/NCKAP1L/RAC2/MTUS1/DOCK2/C5AR2/ANXA1/GPNMB/CH25H/TNFRSF11A/LYST/ITGB2/IL6R/CXCL8/FPR1/C3AR1/IL16/ANO6/CSF1/C5AR1	28
GO:0042330	taxis	28/354	343/13919	5.5605481986613e-08	6.57442148688388e-06	5.32641985345451e-06	SEMA3B/CD74/TYMP/SERPIND1/RIN3/CCL2/TRPV4/CSF3R/PLAU/NCKAP1L/RAC2/MTUS1/DOCK2/C5AR2/ANXA1/GPNMB/CH25H/TNFRSF11A/LYST/ITGB2/IL6R/CXCL8/FPR1/C3AR1/IL16/ANO6/CSF1/C5AR1	28
GO:0002688	regulation of leukocyte chemotaxis	14/354	91/13919	6.65672518294043e-08	7.61658200770635e-06	6.17075033936413e-06	CD74/RIN3/CCL2/TRPV4/NCKAP1L/RAC2/MTUS1/C5AR2/IL6R/CXCL8/C3AR1/ANO6/CSF1/C5AR1	14
GO:0040017	positive regulation of locomotion	34/354	481/13919	7.10845193447228e-08	7.87927469111662e-06	6.3835769016807e-06	ITGA3/SELE/SEMA3B/CD74/PTPRC/ICAM1/HMOX1/CEMIP/CCN4/VSIR/TRPV4/IL1R1/PLAU/NCKAP1L/STAT5A/RAC2/LYVE1/ANXA1/GPNMB/FERMT3/IL6R/DDR2/S100A11/RET/STAT3/CXCL8/C3AR1/IL16/ANO6/CAVIN1/CSF1/C5AR1/PLCG2/MAP3K3	34
GO:0032103	positive regulation of response to external stimulus	33/354	461/13919	8.32481320341427e-08	8.94791285833649e-06	7.24935886613109e-06	TYROBP/CD74/TNFRSF1A/IFI35/PVR/MGST2/NFKBIA/HCK/CCN4/CTSC/TRPV4/PLAU/NCKAP1L/RAC2/HAVCR2/CD36/TLR2/TNFRSF11A/OSMR/COLEC12/IL6R/CXCL8/CD14/C3AR1/CEBPB/IL16/NUPR1/ANO6/CSF1/TLR5/C5AR1/PLCG2/HLA-E	33
GO:0071621	granulocyte chemotaxis	13/354	80/13919	1.0124388539606e-07	1.05621194558772e-05	8.55714573161746e-06	CD74/CCL2/TRPV4/CSF3R/NCKAP1L/RAC2/C5AR2/ANXA1/ITGB2/CXCL8/C3AR1/CSF1/C5AR1	13
GO:0042116	macrophage activation	13/354	81/13919	1.17865274363163e-07	1.19448036618897e-05	9.67735936876494e-06	TYROBP/SLC11A1/CD74/SBNO2/IFI35/PTPRC/CTSC/HAVCR2/TLR2/ITGB2/C1QA/C5AR1/PLCG2	13
GO:2000147	positive regulation of cell motility	33/354	470/13919	1.30956173642263e-07	1.27429952312705e-05	1.03240327575174e-05	ITGA3/SELE/SEMA3B/CD74/PTPRC/ICAM1/HMOX1/CEMIP/CCN4/VSIR/TRPV4/IL1R1/PLAU/NCKAP1L/STAT5A/RAC2/LYVE1/ANXA1/GPNMB/FERMT3/IL6R/DDR2/S100A11/RET/STAT3/CXCL8/C3AR1/ANO6/CAVIN1/CSF1/C5AR1/PLCG2/MAP3K3	33
GO:0097530	granulocyte migration	14/354	96/13919	1.32926648874262e-07	1.27429952312705e-05	1.03240327575174e-05	CD74/CCL2/TRPV4/IL1R1/CSF3R/NCKAP1L/RAC2/C5AR2/ANXA1/ITGB2/CXCL8/C3AR1/CSF1/C5AR1	14
GO:0046718	symbiont entry into host cell	16/354	128/13919	1.53542364380915e-07	1.43319675383976e-05	1.16113754781136e-05	CD4/CD74/PVR/SIGLEC1/ICAM1/CTSL/CH25H/NPC1/IFITM3/SLC20A2/IFITM2/IFITM1/TPCN1/CR1/HS3ST5/MRC1	16
GO:0045058	T cell selection	9/354	35/13919	1.58363293026319e-07	1.44029384708808e-05	1.16688742229919e-05	CD4/CD74/PTPRC/DOCK2/CTSL/IL6R/STAT3/SOCS3/JAG2	9
GO:1903131	mononuclear cell differentiation	28/354	363/13919	1.82338487995706e-07	1.61688654230192e-05	1.30995808481125e-05	TMEM176A/CD4/CD74/PTPRC/JAK3/TMEM176B/VSIR/LTBR/BCL6/NCKAP1L/FGL2/LILRB2/NFATC1/DOCK2/ANXA1/CTSL/MR1/RUNX1/IL6R/STAT3/CEBPB/CSF1/SOCS3/JAG2/IKZF1/PLCG2/CR1/HLA-DRA	28
GO:0030335	positive regulation of cell migration	32/354	454/13919	1.87870720448253e-07	1.62531084251208e-05	1.31678322676182e-05	ITGA3/SELE/SEMA3B/CD74/PTPRC/ICAM1/HMOX1/CEMIP/CCN4/VSIR/TRPV4/IL1R1/PLAU/NCKAP1L/STAT5A/RAC2/LYVE1/ANXA1/GPNMB/FERMT3/IL6R/DDR2/S100A11/RET/STAT3/CXCL8/C3AR1/ANO6/CSF1/C5AR1/PLCG2/MAP3K3	32
GO:0016064	immunoglobulin mediated immune response	14/354	99/13919	1.97023362069469e-07	1.62883154049144e-05	1.31963560178108e-05	CD74/PTPRC/C7/BCL6/SERPING1/C1QC/C1R/C1QB/C1QA/C1S/CR1/HLA-E/CFI/C4B	14
GO:0009611	response to wounding	32/354	455/13919	1.97461957262847e-07	1.62883154049144e-05	1.31963560178108e-05	TYROBP/SLC11A1/CD44/LMAN1/CD59/B4GALT1/SERPIND1/HMOX1/CCN4/SLC6A4/PLEK/TNR/SPP1/PLAU/F13A1/ZFP36/NFATC1/LYVE1/ANXA1/CD36/MYOF/MMRN1/SERPING1/FERMT3/CD109/GRHL3/DDR2/STAT3/ANO6/PROS1/SERPINA1/PLCG2	32
GO:0019221	cytokine-mediated signaling pathway	27/354	343/13919	2.02623586914429e-07	1.63342241542154e-05	1.32335500544591e-05	CD4/CD74/CD44/TNFRSF1B/SP100/TNFRSF1A/PTPRC/NFKBIA/HCK/JAK3/CCL2/IL1R1/CSF3R/STAT5A/LILRB2/TNFRSF11A/IFITM3/OSMR/IL6R/STAT3/CXCL8/AGPAT2/LIMS1/CSF1/IFITM2/IFITM1/IL1RAP	27
GO:0002703	regulation of leukocyte mediated immunity	19/354	183/13919	2.1167056162867e-07	1.63604175152059e-05	1.32547712125924e-05	TYROBP/TNFRSF1B/PVR/STXBP2/PTPRC/ICAM1/JAK3/BCL6/IL1R1/NCKAP1L/RAC2/PRAM1/HAVCR2/MR1/ITGB2/PLCG2/CR1/HLA-DRA/HLA-E	19
GO:0002768	immune response-regulating cell surface receptor signaling pathway	22/354	240/13919	2.12173443952486e-07	1.63604175152059e-05	1.32547712125924e-05	TYROBP/IFI35/PTPRC/NFKBIA/NFATC2/HCK/GBP1/NCKAP1L/THEMIS2/LILRB2/PRAM1/C5AR2/MYO1G/TLR2/CD14/FPR1/C3AR1/KLHL6/TLR5/C5AR1/PLCG2/CR1	22
GO:0002285	lymphocyte activation involved in immune response	17/354	148/13919	2.18029999391809e-07	1.64543065498457e-05	1.33308375887937e-05	SLC11A1/CD74/PTPRC/ICAM1/JAK3/BCL6/NCKAP1L/FGL2/ANXA1/HAVCR2/IL6R/STAT3/SOCS3/PLCG2/CR1/HLA-DRA/HLA-DMB	17
