"Gene","R","P","FDR"
"ENSG00000165912.16",-0.301748235532,6.69280723954023e-05,0.00245250202012957
"ENSG00000165948.11",-0.402438383594859,5.82863533470406e-08,2.64401470370513e-05
"ENSG00000166016.6",-0.336050083880436,7.938803602118e-06,0.000567552892199265
"ENSG00000166068.13",-0.263716794635915,0.00053139833957663,0.0100694315661523
"ENSG00000166159.11",-0.298713275346854,7.98319413979698e-05,0.0027496269680061
"ENSG00000166167.18",-0.315804844488004,2.88273227925286e-05,0.00136368804636612
"ENSG00000166188.3",-0.249170656547892,0.00108747357006052,0.0162886160673388
"ENSG00000166206.15",-0.295556748572809,9.57009577054528e-05,0.00316136726734931
"ENSG00000166226.13",-0.222424101303381,0.00365435084901745,0.0363001831298761
"ENSG00000166295.9",-0.215085294683928,0.00498035227789218,0.0445768364324814
"ENSG00000166313.20",-0.348375136642462,3.45882162137237e-06,0.000340559866851636
"ENSG00000166326.7",-0.344180260795963,4.60747356587812e-06,0.000402211859085917
"ENSG00000166337.11",-0.232311467586753,0.00237106794046514,0.0273162081141206
"ENSG00000166407.14",-0.285230307347579,0.00017068748246112,0.00472328335180811
"ENSG00000166847.10",-0.238222208840916,0.00181507813894171,0.0230081985845989
"ENSG00000166902.5",-0.250699323470843,0.00101057702972259,0.0155229095486295
"ENSG00000166913.13",-0.212721296519243,0.00549129228244408,0.0480025113045172
"ENSG00000166963.13",-0.264866093627914,0.000501285493352433,0.00976773663398778
"ENSG00000166974.13",-0.364279879690985,1.12256554512973e-06,0.000162025753084832
