ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030834	regulation of actin filament depolymerization	4/501	53/18577	0.0543202316860125	0.316061583356261	0.278976793603705	SPTBN2/SPTBN4/PDXP/ADD2	4
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	4/501	53/18577	0.0543202316860125	0.316061583356261	0.278976793603705	ANK1/PARD6A/MTCL1/CAMSAP3	4
GO:0050982	detection of mechanical stimulus	4/501	53/18577	0.0543202316860125	0.316061583356261	0.278976793603705	SCN1A/PKD1/PDZD7/PHF24	4
GO:0043484	regulation of RNA splicing	9/501	180/18577	0.0555499232356642	0.322674218526627	0.284813541421995	RBFOX1/CELF4/ATXN7L3/RBFOX2/KHDRBS2/PIK3R1/RNPS1/SRRM4/RBFOX3	9
GO:0008016	regulation of heart contraction	10/501	208/18577	0.0560523430091539	0.325047255440018	0.286908140272545	CACNA1D/RNF207/KCNJ3/ATP1A3/SLC4A3/KCNH2/TMEM38A/SPTBN4/SLC8A3/ATP2B2	10
GO:0006643	membrane lipid metabolic process	10/501	209/18577	0.0575252034485811	0.333030525650481	0.293954700952703	SPTSSB/TLCD3B/CPTP/ELOVL4/LARGE1/SPHK2/ST8SIA5/GBA2/GPLD1/SMPD3	10
GO:0031623	receptor internalization	7/501	128/18577	0.0584144114770193	0.337051154222402	0.297503572838223	LRRTM1/MAGI2/DNM1/ANKRD13D/HPCA/CACNG2/CACNG3	7
GO:0050684	regulation of mRNA processing	7/501	128/18577	0.0584144114770193	0.337051154222402	0.297503572838223	RBFOX1/CELF4/RBFOX2/KHDRBS2/RNPS1/SRRM4/RBFOX3	7
GO:0045671	negative regulation of osteoclast differentiation	3/501	33/18577	0.0585642834240083	0.337353659257765	0.297770583728691	ERFE/PIK3R1/FBXW7	3
GO:0019722	calcium-mediated signaling	10/501	210/18577	0.0590231994606153	0.339432419489452	0.299605434576265	TRPM2/GRIN1/CAMKK2/TMEM38A/HPCA/CAMTA1/GRIN2A/GSK3B/ADGRL1/NCALD	10
GO:0046578	regulation of Ras protein signal transduction	9/501	183/18577	0.060390855754097	0.340879213683382	0.300882470529009	IQSEC3/IQSEC1/RASGRF1/AUTS2/RALGPS1/ARHGAP44/EPHB2/SCAI/RTN4R	9
GO:0007567	parturition	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	CRHR1/CRH	2
GO:0016322	neuron remodeling	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	KCNQ3/BCL11A	2
GO:0031280	negative regulation of cyclase activity	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	GRM2/GABBR2	2
GO:0045176	apical protein localization	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	SHROOM2/HCN1	2
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	SCN1A/PHF24	2
GO:0051290	protein heterotetramerization	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	GRIN1/PKD1	2
GO:0090209	negative regulation of triglyceride metabolic process	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	FBXW7/GPLD1	2
GO:1901386	negative regulation of voltage-gated calcium channel activity	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	CRHR1/GNB5	2
GO:1902306	negative regulation of sodium ion transmembrane transport	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	PRKCE/HECW1	2
GO:1903543	positive regulation of exosomal secretion	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	ATP13A2/SMPD3	2
GO:2000671	regulation of motor neuron apoptotic process	2/501	15/18577	0.0604563365689186	0.340879213683382	0.300882470529009	NEFL/KCNB1	2
GO:0038093	Fc receptor signaling pathway	4/501	55/18577	0.0607158559905446	0.341230995842964	0.301192976658495	PRKCE/MAPK9/MAPK10/LIMK1	4
GO:1902991	regulation of amyloid precursor protein catabolic process	4/501	55/18577	0.0607158559905446	0.341230995842964	0.301192976658495	RTN1/RTN2/CSNK1E/PIN1	4
GO:0007018	microtubule-based movement	17/501	418/18577	0.0617262952565681	0.346347543238636	0.305709178759391	KLC2/NETO1/KIFAP3/NME5/KIFC2/KIF17/SPEF1/STAU2/KIF21B/NEFL/KLC1/KIF3A/AP3B2/KIF3C/CFAP46/CAMSAP3/TRIM46	17
GO:0021536	diencephalon development	5/501	79/18577	0.0621838111363492	0.348350087627898	0.307476756479001	PLXNA1/CNTNAP2/CHRNB2/SRD5A1/KCNC2	5
GO:0098661	inorganic anion transmembrane transport	7/501	130/18577	0.0624390442897347	0.348942773258491	0.307999899896439	SLC12A5/GLRB/GABRD/SLC4A3/GABRA1/SLC4A8/GABRG3	7
GO:0030902	hindbrain development	8/501	157/18577	0.0628469923327432	0.348942773258491	0.307999899896439	KNDC1/PTPRS/SPTBN2/SEZ6/EPHB2/CDK5/CDK5R2/CEND1	8
GO:0050775	positive regulation of dendrite morphogenesis	3/501	34/18577	0.0629951569285259	0.348942773258491	0.307999899896439	STAU2/CAMK2B/EPHB2	3
GO:0055075	potassium ion homeostasis	3/501	34/18577	0.0629951569285259	0.348942773258491	0.307999899896439	SLC12A5/ATP1A3/KCNH2	3
GO:0086019	cell-cell signaling involved in cardiac conduction	3/501	34/18577	0.0629951569285259	0.348942773258491	0.307999899896439	CACNA1D/RNF207/KCNJ3	3
GO:0090162	establishment of epithelial cell polarity	3/501	34/18577	0.0629951569285259	0.348942773258491	0.307999899896439	PKD1/CAMSAP3/FRMD4A	3
GO:1902882	regulation of response to oxidative stress	3/501	34/18577	0.0629951569285259	0.348942773258491	0.307999899896439	PINK1/GGT7/OXR1	3
GO:0099111	microtubule-based transport	10/501	213/18577	0.0636689732412638	0.352111797701686	0.310797089825776	NETO1/KIFAP3/NME5/KIF17/STAU2/NEFL/KIF3A/AP3B2/CAMSAP3/TRIM46	10
GO:0034205	amyloid-beta formation	4/501	56/18577	0.0640567044191361	0.353127883278741	0.311693953953658	RTN1/RTN2/CSNK1E/PIN1	4
GO:0045912	negative regulation of carbohydrate metabolic process	4/501	56/18577	0.0640567044191361	0.353127883278741	0.311693953953658	ERFE/PGP/GSK3B/SMPD3	4
GO:0110053	regulation of actin filament organization	12/501	271/18577	0.064427569801026	0.354515744564208	0.312918971835536	SPTBN2/PRKCE/EVL/FHOD3/PIK3R1/GBA2/SPTBN4/LIMK1/CYRIA/PDXP/CYFIP2/ADD2	12
GO:0071333	cellular response to glucose stimulus	7/501	131/18577	0.0645132637421868	0.354515744564208	0.312918971835536	ADRA2A/PRKCE/BRSK2/KCNB1/GPLD1/PTPRN2/ABCC8	7
GO:0010976	positive regulation of neuron projection development	8/501	158/18577	0.0647220778040254	0.355099577428742	0.313434301217926	SERPINI1/MAGI2/STAU2/ATP8A2/STMN2/CAMK2B/EPHB2/NDRG4	8
GO:0032272	negative regulation of protein polymerization	5/501	80/18577	0.064932676996565	0.35569134139574	0.313956631114304	SPTBN2/FHOD3/SPTBN4/STMN2/ADD2	5
GO:0003012	muscle system process	18/501	452/18577	0.0654130892427212	0.357756895668721	0.315779825511964	CACNA1D/RNF207/SCN1A/KCNJ3/ADRA2A/LARGE1/KCNH2/TMEM38A/ATP8A2/CACNB1/CAMK2B/APBB1/CHRNB2/FGF12/ABCC8/MYL6B/KCNB2/SLC8A3	18
GO:0006869	lipid transport	18/501	453/18577	0.0665024975230599	0.363141398146425	0.320532542436399	SYT7/ERFE/CRHR1/CPTP/OSBPL10/XKR4/ABCG4/PITPNM1/ZDHHC8/TRPC5/ATP8A2/OSBPL3/OSBP2/XKR6/GRAMD1B/OSBPL6/CRH/SLC27A4	18
GO:0034204	lipid translocation	4/501	57/18577	0.0674919332886684	0.363281916322379	0.320656573043835	XKR4/TRPC5/ATP8A2/XKR6	4
GO:0035088	establishment or maintenance of apical/basal cell polarity	4/501	57/18577	0.0674919332886684	0.363281916322379	0.320656573043835	ANK1/PARD6A/MTCL1/CAMSAP3	4
GO:0061245	establishment or maintenance of bipolar cell polarity	4/501	57/18577	0.0674919332886684	0.363281916322379	0.320656573043835	ANK1/PARD6A/MTCL1/CAMSAP3	4
GO:0008340	determination of adult lifespan	3/501	35/18577	0.0675765249333434	0.363281916322379	0.320656573043835	SCN1A/LARGE1/ATP8A2	3
GO:0050974	detection of mechanical stimulus involved in sensory perception	3/501	35/18577	0.0675765249333434	0.363281916322379	0.320656573043835	SCN1A/PDZD7/PHF24	3
GO:0086005	ventricular cardiac muscle cell action potential	3/501	35/18577	0.0675765249333434	0.363281916322379	0.320656573043835	RNF207/KCNJ3/KCNH2	3
GO:0007422	peripheral nervous system development	5/501	81/18577	0.0677486291907895	0.363281916322379	0.320656573043835	SERPINI1/CNTNAP1/ADGRB1/SCN8A/CDK5	5
GO:0007158	neuron cell-cell adhesion	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	NRXN1/NRXN3	2
GO:0015846	polyamine transport	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	ATP13A2/AZIN2	2
GO:0051044	positive regulation of membrane protein ectodomain proteolysis	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	ADRA2A/GPLD1	2
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	ARHGAP44/CPLX1	2
GO:1903358	regulation of Golgi organization	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	MAP2K2/CAMSAP3	2
GO:2000846	regulation of corticosteroid hormone secretion	2/501	16/18577	0.067892374309815	0.363281916322379	0.320656573043835	CRHR1/CRH	2
GO:0006612	protein targeting to membrane	7/501	133/18577	0.0687857795315068	0.366363644212426	0.323376709279294	TAOK2/LARGE1/HPCA/CACNG2/MTCL1/KCNB1/CDK5	7
GO:0043271	negative regulation of monoatomic ion transport	7/501	133/18577	0.0687857795315068	0.366363644212426	0.323376709279294	ADRA2A/PRKCE/CRHR1/KCNH2/GNB5/EPHB2/HECW1	7
GO:0071331	cellular response to hexose stimulus	7/501	133/18577	0.0687857795315068	0.366363644212426	0.323376709279294	ADRA2A/PRKCE/BRSK2/KCNB1/GPLD1/PTPRN2/ABCC8	7
GO:0009749	response to glucose	9/501	188/18577	0.0690430426102654	0.367168991577172	0.32408756196556	PRKCB/ADRA2A/PRKCE/BRSK2/RASAL2/KCNB1/GPLD1/PTPRN2/ABCC8	9
GO:0042593	glucose homeostasis	11/501	246/18577	0.0705271999378711	0.374486451203849	0.330546434322957	ADRA2A/PFKM/PRKCE/CSMD1/VGF/PIK3R1/BRSK2/KCNB1/GPLD1/PTPRN2/ABCC8	11
GO:0030042	actin filament depolymerization	4/501	58/18577	0.071020699392568	0.375379635568047	0.331334817736641	SPTBN2/SPTBN4/PDXP/ADD2	4
GO:0070534	protein K63-linked ubiquitination	4/501	58/18577	0.071020699392568	0.375379635568047	0.331334817736641	UBE2E3/UBE2S/PELI3/STUB1	4
GO:0086065	cell communication involved in cardiac conduction	4/501	58/18577	0.071020699392568	0.375379635568047	0.331334817736641	CACNA1D/RNF207/KCNJ3/ATP1A3	4
GO:1903076	regulation of protein localization to plasma membrane	6/501	108/18577	0.07207921063949	0.380040821269617	0.335449087581166	PRKCE/PIK3R1/ZDHHC8/ARHGAP44/EPHB2/CDK5	6
GO:0033500	carbohydrate homeostasis	11/501	247/18577	0.0721221315927609	0.380040821269617	0.335449087581166	ADRA2A/PFKM/PRKCE/CSMD1/VGF/PIK3R1/BRSK2/KCNB1/GPLD1/PTPRN2/ABCC8	11
GO:0010770	positive regulation of cell morphogenesis	3/501	36/18577	0.0723050481382583	0.380425648411323	0.33578876139076	STAU2/CAMK2B/EPHB2	3
GO:0030307	positive regulation of cell growth	8/501	162/18577	0.0725670743972509	0.380647290247398	0.335984397089664	L1CAM/SYT1/UNC13A/CPNE9/TRPC5/LIMK1/RNF157/SYT3	8
GO:0051494	negative regulation of cytoskeleton organization	8/501	162/18577	0.0725670743972509	0.380647290247398	0.335984397089664	SPTBN2/TRIM54/FHOD3/PIK3R1/SPEF1/SPTBN4/STMN2/ADD2	8
GO:0031099	regeneration	9/501	190/18577	0.072710108116732	0.380820566263428	0.336137341926703	PTPRS/MAP2K2/LARGE1/PTPN3/THY1/NEFL/NREP/RTN4R/GAP43	9
GO:0090596	sensory organ morphogenesis	12/501	277/18577	0.0732242133973538	0.382933877313654	0.338002689604895	RDH13/SOBP/LARGE1/PDZD7/RORB/STAU2/THY1/ANKRD24/ATP8A2/SHROOM2/EPHB2/HCN1	12
GO:0002091	negative regulation of receptor internalization	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	LRRTM1/ANKRD13D	2
GO:0010310	regulation of hydrogen peroxide metabolic process	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	PRDX2/PINK1	2
GO:0021535	cell migration in hindbrain	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	EPHB2/CEND1	2
GO:0045836	positive regulation of meiotic nuclear division	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	NPM2/PLCB1	2
GO:0048268	clathrin coat assembly	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	NSG2/SNAP91	2
GO:0072578	neurotransmitter-gated ion channel clustering	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	SHISA7/GLRB	2
GO:0098877	neurotransmitter receptor transport to plasma membrane	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	ARHGAP44/CPLX1	2
GO:1903540	establishment of protein localization to postsynaptic membrane	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	ARHGAP44/CPLX1	2
GO:1903541	regulation of exosomal secretion	2/501	17/18577	0.0756109075024128	0.390111716502762	0.344338323757949	ATP13A2/SMPD3	2
GO:0045773	positive regulation of axon extension	3/501	37/18577	0.0771772436076092	0.397356419652532	0.350732976451488	L1CAM/TRPC5/LIMK1	3
GO:0030148	sphingolipid biosynthetic process	6/501	110/18577	0.0772446188405991	0.397356419652532	0.350732976451488	SPTSSB/TLCD3B/ELOVL4/LARGE1/SPHK2/ST8SIA5	6
GO:0010921	regulation of phosphatase activity	4/501	60/18577	0.0783550538876913	0.401678382820921	0.354547826120932	MAGI2/GSK3B/NUAK1/GPLD1	4
GO:0009746	response to hexose	9/501	193/18577	0.078432867356136	0.401678382820921	0.354547826120932	PRKCB/ADRA2A/PRKCE/BRSK2/RASAL2/KCNB1/GPLD1/PTPRN2/ABCC8	9
GO:0051260	protein homooligomerization	9/501	193/18577	0.078432867356136	0.401678382820921	0.354547826120932	TRPM2/EVL/KCNB1/KCNA2/KCNF1/KCNC2/KCNB2/RNF112/HCN1	9
GO:1902904	negative regulation of supramolecular fiber organization	8/501	166/18577	0.0809651986362508	0.411070013510137	0.362837498622618	SPTBN2/TRIM54/FHOD3/PIK3R1/SPEF1/SPTBN4/STMN2/ADD2	8
GO:0031113	regulation of microtubule polymerization	4/501	61/18577	0.0821585500042706	0.411070013510137	0.362837498622618	CAMSAP1/GBA2/STMN2/CAMSAP3	4
GO:0032092	positive regulation of protein binding	4/501	61/18577	0.0821585500042706	0.411070013510137	0.362837498622618	PKD1/GSK3B/PIN1/ADD2	4
GO:1903078	positive regulation of protein localization to plasma membrane	4/501	61/18577	0.0821585500042706	0.411070013510137	0.362837498622618	PRKCE/PIK3R1/ZDHHC8/EPHB2	4
GO:0007212	G protein-coupled dopamine receptor signaling pathway	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	NSG2/GSK3B/GNB5	3
GO:0007340	acrosome reaction	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	RAB3A/GLRB/PLCB1	3
GO:0031111	negative regulation of microtubule polymerization or depolymerization	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	TRIM54/SPEF1/STMN2	3
GO:0031281	positive regulation of cyclase activity	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	CACNA1D/CRHR1/CAP2	3
GO:0086091	regulation of heart rate by cardiac conduction	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	CACNA1D/KCNJ3/KCNH2	3
GO:1900181	negative regulation of protein localization to nucleus	3/501	38/18577	0.0821895006184694	0.411070013510137	0.362837498622618	CABP1/DCLK1/GSK3B	3
GO:0060048	cardiac muscle contraction	7/501	139/18577	0.0825963839055266	0.411070013510137	0.362837498622618	CACNA1D/RNF207/SCN1A/KCNJ3/KCNH2/TMEM38A/FGF12	7
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	7/501	139/18577	0.0825963839055266	0.411070013510137	0.362837498622618	MAPK9/FBXW7/HSPBP1/CSNK1E/STUB1/GSK3B/RNFT2	7
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	6/501	112/18577	0.0826138421343359	0.411070013510137	0.362837498622618	PRKCB/ADRA2A/ADRA1D/CHRM1/PLCB1/CCKBR	6
GO:0009743	response to carbohydrate	10/501	224/18577	0.0826792775770361	0.411070013510137	0.362837498622618	PRKCB/ADRA2A/PRKCE/BRSK2/RASAL2/PLCB1/KCNB1/GPLD1/PTPRN2/ABCC8	10
GO:0032370	positive regulation of lipid transport	5/501	86/18577	0.0828246941178693	0.411070013510137	0.362837498622618	ERFE/ABCG4/ZDHHC8/ATP8A2/CRH	5
GO:0010766	negative regulation of sodium ion transport	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	PRKCE/HECW1	2
GO:0030011	maintenance of cell polarity	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	ANK1/GSK3B	2
GO:0036035	osteoclast development	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	LRRK1/FBXW7	2
GO:0043116	negative regulation of vascular permeability	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	PDE2A/ABCC8	2
GO:0048490	anterograde synaptic vesicle transport	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	AP3B2/TRIM46	2
GO:0051350	negative regulation of lyase activity	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	GRM2/GABBR2	2
GO:0060088	auditory receptor cell stereocilium organization	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	PDZD7/ANKRD24	2
GO:0090520	sphingolipid mediated signaling pathway	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	SPHK2/SMPD3	2
GO:0098751	bone cell development	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	LRRK1/FBXW7	2
GO:0099514	synaptic vesicle cytoskeletal transport	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	AP3B2/TRIM46	2
GO:0099517	synaptic vesicle transport along microtubule	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	AP3B2/TRIM46	2
GO:1903428	positive regulation of reactive oxygen species biosynthetic process	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	GRIN1/ADGRB1	2
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	2/501	18/18577	0.0835913603440603	0.411070013510137	0.362837498622618	TTBK1/PKD1	2
GO:0051051	negative regulation of transport	18/501	468/18577	0.0843421559541495	0.413982354498287	0.36540812280961	PRKCB/ADRA2A/LRRTM1/PRKCE/CABP1/CRHR1/SCAMP5/KCNH2/ANKRD13D/GNB5/GRM7/KCNB1/EPHB2/CDK5/CRH/ABCC8/FRMD4A/HECW1	18
GO:0061136	regulation of proteasomal protein catabolic process	9/501	196/18577	0.0844227447359302	0.413982354498287	0.36540812280961	PKD1/MAPK9/PINK1/FBXW7/HSPBP1/CSNK1E/STUB1/GSK3B/RNFT2	9
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	6/501	113/18577	0.0853744410452425	0.418057022487454	0.369004693447985	MAPK9/FBXW7/HSPBP1/CSNK1E/STUB1/GSK3B	6
GO:0071868	cellular response to monoamine stimulus	5/501	87/18577	0.0860365499988386	0.419591503323874	0.37035912741318	NSG2/GSK3B/GNB5/CHRM1/SRD5A1	5
GO:0071870	cellular response to catecholamine stimulus	5/501	87/18577	0.0860365499988386	0.419591503323874	0.37035912741318	NSG2/GSK3B/GNB5/CHRM1/SRD5A1	5
GO:0046173	polyol biosynthetic process	4/501	62/18577	0.0860514059387495	0.419591503323874	0.37035912741318	MAS1/SPTSSB/SPHK2/PGP	4
GO:0038179	neurotrophin signaling pathway	3/501	39/18577	0.0873380956101853	0.422887394409037	0.373268298205915	MAGI2/DOCK3/CYFIP2	3
GO:0043550	regulation of lipid kinase activity	3/501	39/18577	0.0873380956101853	0.422887394409037	0.373268298205915	PIK3R1/DGKZ/EEF1A2	3
GO:0045746	negative regulation of Notch signaling pathway	3/501	39/18577	0.0873380956101853	0.422887394409037	0.373268298205915	DLK2/RITA1/FBXW7	3
GO:0051349	positive regulation of lyase activity	3/501	39/18577	0.0873380956101853	0.422887394409037	0.373268298205915	CACNA1D/CRHR1/CAP2	3
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	3/501	39/18577	0.0873380956101853	0.422887394409037	0.373268298205915	TBC1D30/EVL/ARHGAP44	3
GO:0045664	regulation of neuron differentiation	9/501	198/18577	0.0885644007194552	0.428226194540159	0.377980675225784	ETV5/NREP/TRPC5/CSNK1E/GSK3B/RAC3/BCL11A/VWC2/RNF112	9
GO:0072384	organelle transport along microtubule	5/501	88/18577	0.0893128828396632	0.430748072481768	0.380206650981961	KIFAP3/NEFL/KIF3A/AP3B2/TRIM46	5
GO:0032886	regulation of microtubule-based process	11/501	257/18577	0.0893348111039599	0.430748072481768	0.380206650981961	TRIM54/CAMSAP1/PKD1/SPEF1/GBA2/GSK3B/STMN2/CAMSAP3/MAP6/FSD1/TRIM46	11
GO:0002090	regulation of receptor internalization	4/501	63/18577	0.0900323940062361	0.432428391765925	0.381689811577269	LRRTM1/MAGI2/ANKRD13D/HPCA	4
GO:0006687	glycosphingolipid metabolic process	4/501	63/18577	0.0900323940062361	0.432428391765925	0.381689811577269	CPTP/LARGE1/ST8SIA5/GBA2	4
GO:0014074	response to purine-containing compound	7/501	142/18577	0.0900580215087324	0.432428391765925	0.381689811577269	PDE2A/TRPM2/VGF/TMEM38A/PDXP/SRD5A1/HCN1	7
GO:0048259	regulation of receptor-mediated endocytosis	6/501	115/18577	0.0910465032142103	0.434235337355183	0.38328474089881	SGIP1/LRRTM1/MAGI2/ANKRD13D/HPCA/SNAP91	6
GO:0007176	regulation of epidermal growth factor-activated receptor activity	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	ADRA2A/FBXW7	2
GO:0021692	cerebellar Purkinje cell layer morphogenesis	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	SPTBN2/CEND1	2
GO:0032026	response to magnesium ion	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	SMPD3/KCNC2	2
GO:0035930	corticosteroid hormone secretion	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	CRHR1/CRH	2
GO:0045721	negative regulation of gluconeogenesis	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	ERFE/PGP	2
GO:0061577	calcium ion transmembrane transport via high voltage-gated calcium channel	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	CACNB3/CACNB1	2
GO:0070314	G1 to G0 transition	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	SMPD3/RNF112	2
GO:1901881	positive regulation of protein depolymerization	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	STMN2/PDXP	2
GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	PINK1/FBXW7	2
GO:2001169	regulation of ATP biosynthetic process	2/501	19/18577	0.0918140574650473	0.434235337355183	0.38328474089881	PINK1/SPHK2	2
GO:0046676	negative regulation of insulin secretion	3/501	40/18577	0.0926192062760372	0.436415258160829	0.385208882739179	ADRA2A/KCNB1/ABCC8	3
GO:0051693	actin filament capping	3/501	40/18577	0.0926192062760372	0.436415258160829	0.385208882739179	SPTBN2/SPTBN4/ADD2	3
GO:0051262	protein tetramerization	5/501	89/18577	0.0926531527291188	0.436415258160829	0.385208882739179	TRPM2/GRIN1/PKD1/EVL/HCN1	5
GO:0046530	photoreceptor cell differentiation	4/501	64/18577	0.0941002202519151	0.44202844302867	0.390163449819766	RDH13/RORB/THY1/HCN1	4
GO:0050435	amyloid-beta metabolic process	4/501	64/18577	0.0941002202519151	0.44202844302867	0.390163449819766	RTN1/RTN2/CSNK1E/PIN1	4
GO:0071867	response to monoamine	5/501	90/18577	0.0960567812135707	0.449998073831369	0.397197971459292	NSG2/GSK3B/GNB5/CHRM1/SRD5A1	5
GO:0071869	response to catecholamine	5/501	90/18577	0.0960567812135707	0.449998073831369	0.397197971459292	NSG2/GSK3B/GNB5/CHRM1/SRD5A1	5
GO:0060251	regulation of glial cell proliferation	3/501	41/18577	0.0980289248361461	0.458616402409105	0.404805076528211	ETV5/CHRM1/ABCC8	3
GO:0051928	positive regulation of calcium ion transport	6/501	118/18577	0.0999276843136065	0.464038475217276	0.409590955503589	CACNB3/CACNA1D/GRIN1/MCHR1/SPHK2/THY1	6
GO:0002093	auditory receptor cell morphogenesis	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	PDZD7/ANKRD24	2
GO:0006670	sphingosine metabolic process	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	SPTSSB/SPHK2	2
GO:0014048	regulation of glutamate secretion	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	GRM7/GRM2	2
GO:0051546	keratinocyte migration	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	EPB41L4B/IQSEC1	2
GO:0071397	cellular response to cholesterol	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	GPLD1/GRAMD1B	2
GO:0071786	endoplasmic reticulum tubular network organization	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	RTN1/REEP2	2
GO:1990182	exosomal secretion	2/501	20/18577	0.100260190485997	0.464038475217276	0.409590955503589	ATP13A2/SMPD3	2
GO:0031333	negative regulation of protein-containing complex assembly	7/501	146/18577	0.100577198090664	0.464264346386507	0.409790324290805	SPTBN2/CPTP/FHOD3/SPTBN4/GSK3B/STMN2/ADD2	7
GO:0098656	monoatomic anion transmembrane transport	7/501	146/18577	0.100577198090664	0.464264346386507	0.409790324290805	SLC12A5/GLRB/GABRD/SLC4A3/GABRA1/SLC4A8/GABRG3	7
GO:0015800	acidic amino acid transport	4/501	66/18577	0.10249090095151	0.471839759433681	0.416476883345792	GRM7/SLC1A6/GRM2/ABCC8	4
GO:0030837	negative regulation of actin filament polymerization	4/501	66/18577	0.10249090095151	0.471839759433681	0.416476883345792	SPTBN2/FHOD3/SPTBN4/ADD2	4
GO:0006906	vesicle fusion	6/501	119/18577	0.102986314034866	0.472862890170696	0.417379965996391	ATP13A2/SYT7/RAB3A/SYT1/CPLX1/STX1A	6
GO:0009308	amine metabolic process	6/501	119/18577	0.102986314034866	0.472862890170696	0.417379965996391	SATL1/AGMAT/AZIN2/GRIN2A/CHRNB2/ATCAY	6
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	5/501	93/18577	0.106641479512962	0.488997088839567	0.431621073581216	MAPK9/HSPBP1/CSNK1E/STUB1/GSK3B	5
GO:0046888	negative regulation of hormone secretion	4/501	67/18577	0.106810867269917	0.489125955672557	0.431734819945098	ADRA2A/KCNB1/CRH/ABCC8	4
GO:0032011	ARF protein signal transduction	2/501	21/18577	0.108911785718457	0.489921289674795	0.432436834177363	IQSEC3/IQSEC1	2
